datetime,open,high,low,close,volume,amount,position,symbol
2015-03-23,97.095,97.095,96.84,97.02,1386,1344329100.0,1682,CFFEX.T
2015-03-24,97.135,97.22,96.875,96.92,1380,1339140000.0,2102,CFFEX.T
2015-03-25,97.02,97.03,96.76,96.85,1234,1195736800.0,2484,CFFEX.T
2015-03-26,96.835,96.89,96.37,96.37,1073,1036144550.0,3014,CFFEX.T
2015-03-27,96.3,96.51,95.98,96.49,1792,1725597200.0,3577,CFFEX.T
2015-03-30,96.065,96.4,96.0,96.16,1153,1108582900.0,3869,CFFEX.T
2015-03-31,95.8,95.9,95.565,95.65,2327,2226815900.0,4666,CFFEX.T
2015-04-01,95.66,96.095,95.655,96.095,673,645626000.0,4551,CFFEX.T
2015-04-02,96.3,96.425,96.2,96.32,1011,973665850.0,4613,CFFEX.T
2015-04-03,96.315,96.375,96.005,96.01,1099,1057455550.0,5095,CFFEX.T
2015-04-07,96.005,96.31,95.8,95.93,831,798144400.0,5425,CFFEX.T
2015-04-08,96.0,96.1,95.13,95.16,2904,2773301050.0,6620,CFFEX.T
2015-04-09,95.3,95.4,95.195,95.265,1389,1323508600.0,7335,CFFEX.T
2015-04-10,95.35,95.415,95.17,95.19,1073,1022230950.0,7739,CFFEX.T
2015-04-13,95.18,95.68,95.18,95.63,1895,1809664100.0,8872,CFFEX.T
2015-04-14,95.7,96.0,95.53,95.57,1718,1646694150.0,9475,CFFEX.T
2015-04-15,95.9,96.285,95.775,96.15,2148,2061548450.0,9687,CFFEX.T
2015-04-16,96.735,96.735,95.86,96.18,1436,1381751300.0,10198,CFFEX.T
2015-04-17,96.19,96.5,96.05,96.3,1613,1551720000.0,10810,CFFEX.T
2015-04-20,97.1,97.275,96.67,97.25,3213,3115231950.0,11137,CFFEX.T
2015-04-21,97.295,97.95,97.26,97.39,4962,4843118600.0,12128,CFFEX.T
2015-04-22,97.4,97.615,97.31,97.42,2962,2886180300.0,12669,CFFEX.T
2015-04-23,97.365,97.455,96.945,97.34,2288,2224390900.0,13218,CFFEX.T
2015-04-24,97.22,97.255,96.82,97.03,2110,2047241250.0,13506,CFFEX.T
2015-04-27,97.08,97.85,97.08,97.76,3257,3177375650.0,14681,CFFEX.T
2015-04-28,97.6,97.84,97.58,97.74,1621,1583900100.0,15058,CFFEX.T
2015-04-29,97.67,97.775,97.52,97.69,2235,2182954800.0,16039,CFFEX.T
2015-04-30,97.695,98.1,97.695,97.955,3925,3843566450.0,17454,CFFEX.T
2015-05-04,97.91,97.91,97.54,97.6,2688,2625391550.0,17952,CFFEX.T
2015-05-05,97.51,97.675,97.485,97.505,3812,3719633200.0,19543,CFFEX.T
2015-05-06,97.42,97.47,97.065,97.155,5874,5713543050.0,21544,CFFEX.T
2015-05-07,97.145,97.37,97.095,97.2,3897,3789166500.0,22735,CFFEX.T
2015-05-08,97.3,97.615,97.29,97.45,3756,3660400050.0,23303,CFFEX.T
2015-05-11,97.41,97.5,96.5,97.32,4854,4716914800.0,23226,CFFEX.T
2015-05-12,97.31,97.46,96.88,96.99,3199,3109456050.0,23315,CFFEX.T
2015-05-13,97.02,97.35,96.965,97.225,4272,4151176250.0,24375,CFFEX.T
2015-05-14,97.42,97.53,97.005,97.1,3794,3692951000.0,25138,CFFEX.T
2015-05-15,97.15,97.345,97.125,97.185,2400,2332934750.0,25022,CFFEX.T
2015-05-18,97.2,97.29,96.675,96.705,5051,4896495500.0,25123,CFFEX.T
2015-05-19,96.695,96.84,96.475,96.56,3680,3555979750.0,25012,CFFEX.T
2015-05-20,96.565,96.915,96.55,96.88,2667,2581422200.0,25631,CFFEX.T
2015-05-21,96.9,96.9,96.47,96.675,2358,2279623300.0,25389,CFFEX.T
2015-05-22,96.67,96.81,96.67,96.74,1866,1804981100.0,25892,CFFEX.T
2015-05-25,96.7,96.825,96.465,96.52,1849,1786433550.0,26330,CFFEX.T
2015-05-26,96.505,96.505,95.21,95.66,5483,5258033850.0,25666,CFFEX.T
2015-05-27,95.67,95.965,95.58,95.8,3064,2933633250.0,25739,CFFEX.T
2015-05-28,95.65,95.74,94.81,95.0,4455,4247004600.0,25520,CFFEX.T
2015-05-29,95.08,95.145,94.835,94.92,3040,2886543250.0,24946,CFFEX.T
2015-06-01,94.935,94.96,93.9,94.215,6745,6363611550.0,22577,CFFEX.T
2015-06-02,94.58,95.1,94.415,94.99,5862,5554462750.0,22162,CFFEX.T
