datetime,open,high,low,close,volume,amount,position,symbol
2021-02-02,10504.0,10754.0,10352.0,10414.0,566353,29921536200.0,44592,CZCE.PK
2021-02-03,10330.0,10396.0,10124.0,10304.0,365639,18764440300.0,39129,CZCE.PK
2021-02-04,10348.0,10416.0,10232.0,10302.0,163381,8419939400.0,34081,CZCE.PK
2021-02-05,10340.0,10400.0,10266.0,10288.0,102226,5277569500.0,27237,CZCE.PK
2021-02-08,10290.0,10466.0,10284.0,10346.0,92351,4795988600.0,25857,CZCE.PK
2021-02-09,10380.0,10444.0,10354.0,10376.0,67913,3529107200.0,21307,CZCE.PK
2021-02-10,10398.0,10424.0,10290.0,10354.0,43182,2234939400.0,18297,CZCE.PK
2021-02-18,10398.0,10498.0,10380.0,10400.0,29513,1538467200.0,18231,CZCE.PK
2021-02-19,10416.0,10422.0,10216.0,10368.0,26687,1378627800.0,18047,CZCE.PK
2021-02-22,10408.0,10732.0,10404.0,10650.0,56427,2973285400.0,21270,CZCE.PK
2021-02-23,10700.0,10966.0,10520.0,10702.0,91217,4941546600.0,21664,CZCE.PK
2021-02-24,10750.0,10798.0,10564.0,10710.0,42202,2258214300.0,20897,CZCE.PK
2021-02-25,10732.0,10920.0,10732.0,10862.0,36914,2003228000.0,21839,CZCE.PK
2021-02-26,10764.0,10860.0,10654.0,10816.0,27362,1473808400.0,19360,CZCE.PK
2021-03-01,10898.0,11288.0,10896.0,11128.0,71843,4003087200.0,21879,CZCE.PK
2021-03-02,11050.0,11210.0,10830.0,10922.0,47500,2617912800.0,20169,CZCE.PK
2021-03-03,10960.0,11018.0,10788.0,10902.0,30513,1661583300.0,19245,CZCE.PK
2021-03-04,10920.0,11022.0,10840.0,10936.0,29730,1626426000.0,19203,CZCE.PK
2021-03-05,10910.0,10940.0,10602.0,10786.0,21467,1158246700.0,16699,CZCE.PK
2021-03-08,11250.0,11300.0,10950.0,11060.0,36395,2017427800.0,19003,CZCE.PK
2021-03-09,11000.0,11064.0,10796.0,10812.0,20262,1103845200.0,16718,CZCE.PK
2021-03-10,10856.0,10980.0,10772.0,10898.0,21550,1172539300.0,16936,CZCE.PK
2021-03-11,10818.0,10880.0,10720.0,10844.0,17917,967772300.0,16393,CZCE.PK
2021-03-12,10956.0,10956.0,10804.0,10852.0,10752,583936800.0,15939,CZCE.PK
2021-03-15,10864.0,10890.0,10800.0,10868.0,10809,586430900.0,15810,CZCE.PK
2021-03-16,10880.0,10940.0,10766.0,10774.0,15695,851067100.0,15539,CZCE.PK
2021-03-17,10738.0,10762.0,10630.0,10702.0,9253,496042200.0,14948,CZCE.PK
2021-03-18,10662.0,10702.0,10560.0,10596.0,13815,733547200.0,14242,CZCE.PK
2021-03-19,10558.0,10560.0,10410.0,10468.0,12619,661035400.0,12394,CZCE.PK
2021-03-22,10510.0,10600.0,10454.0,10480.0,8503,446572700.0,12264,CZCE.PK
2021-03-23,10630.0,10638.0,10506.0,10570.0,9629,509383000.0,11929,CZCE.PK
2021-03-24,10504.0,10556.0,10458.0,10544.0,5431,285718600.0,11276,CZCE.PK
2021-03-25,10552.0,10684.0,10536.0,10642.0,9441,501116700.0,10707,CZCE.PK
2021-03-26,10550.0,10582.0,10462.0,10510.0,9028,474882100.0,10014,CZCE.PK
2021-03-29,10460.0,10514.0,10334.0,10356.0,9960,518236300.0,10736,CZCE.PK
2021-03-30,10374.0,10430.0,10350.0,10422.0,6630,344780600.0,10256,CZCE.PK
2021-03-31,10378.0,10426.0,10310.0,10400.0,6516,337438600.0,9686,CZCE.PK
2021-04-01,10496.0,10574.0,10454.0,10516.0,10939,575476700.0,9389,CZCE.PK
2021-04-02,10482.0,10534.0,10468.0,10510.0,4255,223443400.0,9156,CZCE.PK
2021-04-06,10482.0,10530.0,10350.0,10508.0,3611,189224700.0,9188,CZCE.PK
2021-04-07,10548.0,10750.0,10534.0,10588.0,16007,850110000.0,9866,CZCE.PK
2021-04-08,10532.0,10606.0,10524.0,10576.0,4715,249192300.0,9757,CZCE.PK
2021-04-09,10622.0,10630.0,10426.0,10432.0,7173,378370800.0,9171,CZCE.PK
2021-04-12,10370.0,10446.0,10360.0,10376.0,6864,356844300.0,9615,CZCE.PK
2021-04-13,10372.0,10390.0,10268.0,10340.0,7951,410327200.0,10278,CZCE.PK
2021-04-14,10390.0,10416.0,10322.0,10344.0,4420,228795300.0,10311,CZCE.PK
2021-04-15,10362.0,10398.0,10310.0,10364.0,6274,324978700.0,10616,CZCE.PK
2021-04-16,10380.0,10446.0,10380.0,10434.0,7477,389458000.0,10643,CZCE.PK
2021-04-19,10450.0,10628.0,10250.0,10374.0,6255,324963100.0,10424,CZCE.PK
2021-04-20,10372.0,10418.0,10352.0,10408.0,3998,207657400.0,10417,CZCE.PK
2021-04-21,10422.0,10430.0,10326.0,10350.0,5863,303888200.0,10628,CZCE.PK
2021-04-22,10366.0,10520.0,10358.0,10494.0,13002,680181400.0,11528,CZCE.PK
2021-04-23,10530.0,10580.0,10468.0,10486.0,8651,455458900.0,11943,CZCE.PK
2021-04-26,10520.0,10578.0,10450.0,10466.0,7164,376091000.0,11796,CZCE.PK
2021-04-27,10514.0,10548.0,10476.0,10514.0,8284,435317000.0,12569,CZCE.PK
2021-04-28,10450.0,10468.0,10382.0,10390.0,9409,490059800.0,11414,CZCE.PK
2021-04-29,10450.0,10458.0,10368.0,10412.0,5746,299229300.0,11162,CZCE.PK
2021-04-30,10376.0,10446.0,10334.0,10418.0,5233,271614800.0,10595,CZCE.PK
2021-05-06,10438.0,10568.0,10436.0,10538.0,11439,601544300.0,12174,CZCE.PK
2021-05-07,10560.0,10646.0,10550.0,10572.0,10760,570423400.0,12919,CZCE.PK
2021-05-10,10600.0,10650.0,10540.0,10578.0,8992,476695700.0,12828,CZCE.PK
2021-05-11,10550.0,10562.0,10300.0,10304.0,14635,764832600.0,11737,CZCE.PK
2021-05-12,10350.0,10374.0,10082.0,10292.0,30777,1575672200.0,14480,CZCE.PK
2021-05-13,10252.0,10520.0,10228.0,10264.0,16475,851188600.0,13697,CZCE.PK
2021-05-14,10230.0,10244.0,10128.0,10184.0,13064,664669600.0,13869,CZCE.PK
2021-05-17,10244.0,10288.0,10158.0,10238.0,7858,401263200.0,13317,CZCE.PK
2021-05-18,10224.0,10260.0,10186.0,10210.0,5915,302158800.0,13248,CZCE.PK
2021-05-19,10170.0,10182.0,10122.0,10140.0,8080,410011100.0,13083,CZCE.PK
2021-05-20,10000.0,10266.0,9902.0,10196.0,15703,796384600.0,13378,CZCE.PK
2021-05-21,10162.0,10458.0,10162.0,10346.0,40500,2099490400.0,16007,CZCE.PK
2021-05-24,10328.0,10360.0,10200.0,10238.0,16745,861652900.0,14907,CZCE.PK
2021-05-25,10250.0,10300.0,10230.0,10280.0,8999,462186100.0,14878,CZCE.PK
2021-05-26,10206.0,10252.0,10050.0,10056.0,16468,837425500.0,15189,CZCE.PK
2021-05-27,10030.0,10108.0,9998.0,10040.0,15347,771074900.0,16321,CZCE.PK
2021-05-28,10122.0,10158.0,10050.0,10062.0,11596,585573900.0,15624,CZCE.PK
2021-05-31,10062.0,10078.0,9960.0,10024.0,15941,798648600.0,16320,CZCE.PK
2021-06-01,10042.0,10052.0,9982.0,10012.0,10879,545196500.0,16408,CZCE.PK
2021-06-02,10026.0,10118.0,10006.0,10050.0,14460,727780100.0,16007,CZCE.PK
2021-06-03,10094.0,10120.0,10030.0,10066.0,9055,456066900.0,16192,CZCE.PK
2021-06-04,10036.0,10066.0,9980.0,9984.0,10691,536001800.0,16684,CZCE.PK
2021-06-07,10010.0,10018.0,9348.0,9398.0,118861,5655555800.0,31063,CZCE.PK
2021-06-08,9380.0,9428.0,9152.0,9218.0,94603,4379952900.0,34926,CZCE.PK
2021-06-09,9228.0,9308.0,9208.0,9212.0,44335,2053478900.0,34913,CZCE.PK
2021-06-10,9200.0,9306.0,9186.0,9270.0,32827,1519235800.0,32067,CZCE.PK
2021-06-11,9260.0,9400.0,9058.0,9348.0,94013,4345547000.0,28330,CZCE.PK
2021-06-15,9200.0,9296.0,9200.0,9248.0,28338,1308564800.0,28335,CZCE.PK
2021-06-16,9248.0,9300.0,9172.0,9226.0,22703,1048055900.0,26598,CZCE.PK
2021-06-17,9216.0,9240.0,9124.0,9132.0,20076,922110000.0,27722,CZCE.PK
2021-06-18,9052.0,9080.0,8866.0,8994.0,54147,2427867100.0,26804,CZCE.PK
2021-06-21,9018.0,9024.0,8850.0,8852.0,26076,1163792800.0,30020,CZCE.PK
2021-06-22,8896.0,8988.0,8880.0,8968.0,21151,946563300.0,28017,CZCE.PK
2021-06-23,8970.0,9098.0,8966.0,9072.0,28191,1276071500.0,27292,CZCE.PK
2021-06-24,9088.0,9126.0,8996.0,9002.0,17521,792502600.0,28177,CZCE.PK
2021-06-25,9020.0,9076.0,9008.0,9048.0,14081,637210000.0,28198,CZCE.PK
2021-06-28,8970.0,9168.0,8950.0,9114.0,28447,1292420600.0,27977,CZCE.PK
2021-06-29,9130.0,9184.0,9090.0,9096.0,19308,882089500.0,28569,CZCE.PK
2021-06-30,9108.0,9162.0,9082.0,9122.0,14083,643023000.0,28602,CZCE.PK
2021-07-01,9162.0,9238.0,9134.0,9164.0,27105,1245938800.0,29584,CZCE.PK
2021-07-02,9148.0,9192.0,9068.0,9082.0,19092,870778400.0,31025,CZCE.PK
2021-07-05,9082.0,9136.0,8960.0,9062.0,21061,955764800.0,32733,CZCE.PK
2021-07-06,9092.0,9122.0,9062.0,9072.0,17753,806914000.0,32891,CZCE.PK
2021-07-07,8986.0,9076.0,8976.0,9026.0,16001,722311900.0,34328,CZCE.PK
2021-07-08,9012.0,9036.0,8960.0,9018.0,18058,813063200.0,34747,CZCE.PK
2021-07-09,9020.0,9084.0,8990.0,9002.0,23787,1074542600.0,36974,CZCE.PK
2021-07-12,9036.0,9050.0,8942.0,8972.0,17177,772856700.0,38740,CZCE.PK
2021-07-13,8998.0,9028.0,8922.0,8926.0,18100,811358100.0,40750,CZCE.PK
2021-07-14,8904.0,9014.0,8866.0,8956.0,29282,1309010700.0,41999,CZCE.PK
2021-07-15,8950.0,9020.0,8930.0,8976.0,24276,1090421400.0,43592,CZCE.PK
2021-07-16,8978.0,9100.0,8976.0,9058.0,31428,1421337400.0,41251,CZCE.PK
2021-07-19,9150.0,9642.0,9150.0,9510.0,169735,8016495000.0,43308,CZCE.PK
2021-07-20,9420.0,9614.0,9334.0,9442.0,102157,4854181500.0,42617,CZCE.PK
2021-07-21,10000.0,10000.0,9478.0,9488.0,195014,9432495200.0,52871,CZCE.PK
2021-07-22,9488.0,9620.0,9250.0,9270.0,138806,6548943800.0,56102,CZCE.PK
2021-07-23,9316.0,9380.0,9230.0,9304.0,81128,3777748600.0,58295,CZCE.PK
2021-07-26,9304.0,9516.0,9258.0,9324.0,134994,6339258600.0,67030,CZCE.PK
2021-07-27,9352.0,9422.0,9168.0,9172.0,116511,5416296600.0,73255,CZCE.PK
2021-07-28,9200.0,9278.0,9124.0,9226.0,93161,4290328500.0,79179,CZCE.PK
2021-07-29,9270.0,9296.0,9212.0,9242.0,59343,2745808700.0,81863,CZCE.PK
2021-07-30,9252.0,9284.0,9068.0,9076.0,89547,4097033900.0,82209,CZCE.PK
2021-08-02,9056.0,9084.0,8980.0,9042.0,72101,3254872300.0,85174,CZCE.PK
2021-08-03,9048.0,9124.0,9030.0,9050.0,70771,3215398400.0,84792,CZCE.PK
2021-08-04,9082.0,9186.0,9068.0,9138.0,60869,2779213800.0,83316,CZCE.PK
2021-08-05,9130.0,9180.0,9076.0,9078.0,45718,2083429200.0,79751,CZCE.PK
2021-08-06,9092.0,9146.0,9052.0,9064.0,44557,2026983600.0,78332,CZCE.PK
2021-08-09,9064.0,9150.0,9052.0,9132.0,39997,1822079700.0,75113,CZCE.PK
2021-08-10,9144.0,9246.0,9082.0,9104.0,80206,3673916500.0,75465,CZCE.PK
2021-08-11,9138.0,9158.0,9102.0,9116.0,33283,1519003400.0,71570,CZCE.PK
2021-08-12,9120.0,9156.0,9072.0,9102.0,34128,1554855500.0,68959,CZCE.PK
2021-08-13,9140.0,9198.0,9106.0,9146.0,48851,2235351900.0,65701,CZCE.PK
2021-08-16,9180.0,9284.0,9162.0,9200.0,60875,2807266700.0,68567,CZCE.PK
2021-08-17,9224.0,9340.0,9210.0,9326.0,64239,2980061200.0,66500,CZCE.PK
2021-08-18,9310.0,9350.0,9234.0,9250.0,65859,3061192300.0,62842,CZCE.PK
2021-08-19,9220.0,9258.0,9026.0,9080.0,69659,3176124000.0,51817,CZCE.PK
2021-08-20,9062.0,9078.0,8916.0,8922.0,50538,2270787800.0,53908,CZCE.PK
2021-08-23,8960.0,9068.0,8958.0,9046.0,39422,1777032100.0,49117,CZCE.PK
