datetime,open,high,low,close,volume,amount,position,symbol
2023-04-24,96.28,96.41,96.26,96.37,4385,4224589000.0,5430,CFFEX.TL
2023-04-25,96.4,96.48,96.32,96.4,7308,7044596100.0,6115,CFFEX.TL
2023-04-26,96.44,96.51,96.38,96.43,5745,5539629300.0,6419,CFFEX.TL
2023-04-27,96.57,96.79,96.47,96.79,4479,4327908000.0,6411,CFFEX.TL
2023-04-28,96.79,96.79,96.55,96.64,4379,4231805300.0,6370,CFFEX.TL
2023-05-04,96.89,97.1,96.89,97.1,4220,4094428300.0,6731,CFFEX.TL
2023-05-05,97.16,97.57,97.13,97.45,5865,5707418600.0,7262,CFFEX.TL
2023-05-08,97.38,97.38,97.05,97.1,5165,5021710200.0,7548,CFFEX.TL
2023-05-09,97.15,97.23,97.08,97.17,5418,5263321900.0,7501,CFFEX.TL
2023-05-10,97.31,97.41,97.25,97.27,6545,6370937600.0,7294,CFFEX.TL
2023-05-11,97.51,97.69,97.4,97.45,4683,4565244400.0,6556,CFFEX.TL
2023-05-12,97.29,97.41,97.24,97.35,6230,6063918600.0,6166,CFFEX.TL
2023-05-15,97.26,97.4,97.12,97.23,3779,3675214200.0,5713,CFFEX.TL
2023-05-16,97.23,97.29,97.09,97.26,3187,3097417100.0,4943,CFFEX.TL
2023-05-17,97.29,97.35,97.11,97.21,1931,1877610900.0,4535,CFFEX.TL
2023-05-18,97.11,97.18,96.97,97.17,2078,2016513400.0,4092,CFFEX.TL
2023-05-19,96.83,97.0,96.79,96.97,5917,5732700700.0,8538,CFFEX.TL
2023-05-22,96.97,97.06,96.89,96.96,6401,6207281500.0,8883,CFFEX.TL
2023-05-23,97.01,97.24,97.01,97.15,5062,4916902200.0,9249,CFFEX.TL
2023-05-24,97.12,97.26,97.07,97.19,4825,4690271700.0,9529,CFFEX.TL
2023-05-25,97.16,97.18,96.96,97.04,6307,6121108500.0,9929,CFFEX.TL
2023-05-26,96.99,97.09,96.74,96.81,6532,6329149200.0,10062,CFFEX.TL
